state,year,value,var,industry_group
zero,2028,32.2339,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2029,36.1647,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2030,39.6848,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2031,42.8528,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2032,45.7078,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2033,48.2837,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2034,50.6221,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2035,52.7644,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2036,54.7372,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2037,56.5641,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2038,58.263,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2039,59.8802,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2040,62.9418,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2041,63.9977,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2042,64.9431,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2043,65.8011,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2044,66.5694,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2045,67.2454,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2046,67.8316,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2047,68.3261,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2048,68.7343,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2049,69.0632,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2050,69.3129,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2051,69.4889,Electricity generation - non-hydro renewable,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2020,38.9171,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2021,38.4637,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2022,41.5149,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2023,41.5043,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2024,42.4789,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2025,44.0886,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2026,45.0967,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2027,45.6961,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2028,46.244,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2029,46.8191,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2030,47.4022,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2031,47.9921,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2032,48.5784,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2033,49.1623,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2034,49.7413,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2035,50.3199,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2036,50.8901,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2037,51.4533,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2038,52.0049,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2039,52.5338,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2040,51.0373,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2041,52.1438,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2042,52.9183,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2043,53.4367,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2044,53.7607,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2045,53.9272,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2046,53.9703,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2047,53.9031,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2048,53.746,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2049,53.5152,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2050,53.2072,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2051,52.8932,Electricity supply,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2020,20.4108,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2021,18.3479,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2022,17.8215,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2023,17.0331,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2024,16.356,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2025,15.9916,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2026,15.4547,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2027,15.0726,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2028,14.7517,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2029,14.4737,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2030,14.2216,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2031,13.9864,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2032,13.7628,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2033,13.5484,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2034,13.3409,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2035,13.1382,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2036,12.9392,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2037,12.7433,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2038,12.5503,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2039,12.3604,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2040,12.1142,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2041,11.795,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2042,11.4365,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2043,11.0427,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2044,10.615,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2045,10.1604,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2046,9.6843,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2047,9.193,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2048,8.694,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2049,8.1952,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2050,7.7058,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2051,7.24,Gas and supply products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2020,76.8776,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2021,72.4983,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2022,73.7663,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2023,74.0984,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2024,75.5069,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2025,77.9657,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2026,78.9515,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2027,79.9878,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2028,81.0122,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2029,82.0363,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2030,83.0609,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2031,84.0876,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2032,85.117,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2033,86.1483,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2034,87.1807,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2035,88.2132,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2036,89.246,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2037,90.2795,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2038,91.3161,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2039,92.3561,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2040,93.4789,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2041,94.4611,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2042,95.4792,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2043,96.5142,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2044,97.5526,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2045,98.5895,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2046,99.6218,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2047,100.6456,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2048,101.6587,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2049,102.6594,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2050,103.6462,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2051,104.6268,Water and drains products,"Sector 4 - Electricity, gas, water & waste services (D)"
zero,2020,122.3609,Residential construction,Sector 5 - Construction ( E)
zero,2021,112.9773,Residential construction,Sector 5 - Construction ( E)
zero,2022,96.0031,Residential construction,Sector 5 - Construction ( E)
zero,2023,93.9877,Residential construction,Sector 5 - Construction ( E)
zero,2024,101.8399,Residential construction,Sector 5 - Construction ( E)
zero,2025,111.4408,Residential construction,Sector 5 - Construction ( E)
zero,2026,115.5257,Residential construction,Sector 5 - Construction ( E)
zero,2027,119.5226,Residential construction,Sector 5 - Construction ( E)
zero,2028,123.3567,Residential construction,Sector 5 - Construction ( E)
zero,2029,127.0255,Residential construction,Sector 5 - Construction ( E)
zero,2030,130.5213,Residential construction,Sector 5 - Construction ( E)
zero,2031,133.8433,Residential construction,Sector 5 - Construction ( E)
zero,2032,136.9946,Residential construction,Sector 5 - Construction ( E)
zero,2033,139.9784,Residential construction,Sector 5 - Construction ( E)
zero,2034,142.7975,Residential construction,Sector 5 - Construction ( E)
zero,2035,145.4549,Residential construction,Sector 5 - Construction ( E)
zero,2036,147.9554,Residential construction,Sector 5 - Construction ( E)
zero,2037,150.3036,Residential construction,Sector 5 - Construction ( E)
zero,2038,152.5089,Residential construction,Sector 5 - Construction ( E)
zero,2039,154.5766,Residential construction,Sector 5 - Construction ( E)
zero,2040,156.5391,Residential construction,Sector 5 - Construction ( E)
zero,2041,158.2253,Residential construction,Sector 5 - Construction ( E)
zero,2042,159.7771,Residential construction,Sector 5 - Construction ( E)
zero,2043,161.1765,Residential construction,Sector 5 - Construction ( E)
zero,2044,162.4067,Residential construction,Sector 5 - Construction ( E)
zero,2045,163.4593,Residential construction,Sector 5 - Construction ( E)
zero,2046,164.3348,Residential construction,Sector 5 - Construction ( E)
zero,2047,165.0193,Residential construction,Sector 5 - Construction ( E)
zero,2048,165.5076,Residential construction,Sector 5 - Construction ( E)
zero,2049,165.7944,Residential construction,Sector 5 - Construction ( E)
zero,2050,165.8758,Residential construction,Sector 5 - Construction ( E)
zero,2051,165.7482,Residential construction,Sector 5 - Construction ( E)
zero,2020,88.18,Non-residential construction,Sector 5 - Construction ( E)
zero,2021,79.7582,Non-residential construction,Sector 5 - Construction ( E)
zero,2022,83.9273,Non-residential construction,Sector 5 - Construction ( E)
zero,2023,88.1272,Non-residential construction,Sector 5 - Construction ( E)
zero,2024,93.7828,Non-residential construction,Sector 5 - Construction ( E)
zero,2025,99.0891,Non-residential construction,Sector 5 - Construction ( E)
zero,2026,99.3508,Non-residential construction,Sector 5 - Construction ( E)
zero,2027,99.4485,Non-residential construction,Sector 5 - Construction ( E)
zero,2028,99.6802,Non-residential construction,Sector 5 - Construction ( E)
zero,2029,99.9906,Non-residential construction,Sector 5 - Construction ( E)
zero,2030,100.3494,Non-residential construction,Sector 5 - Construction ( E)
zero,2031,100.7419,Non-residential construction,Sector 5 - Construction ( E)
zero,2032,101.1549,Non-residential construction,Sector 5 - Construction ( E)
zero,2033,101.5791,Non-residential construction,Sector 5 - Construction ( E)
zero,2034,102.0078,Non-residential construction,Sector 5 - Construction ( E)
zero,2035,102.4381,Non-residential construction,Sector 5 - Construction ( E)
zero,2036,102.8663,Non-residential construction,Sector 5 - Construction ( E)
zero,2037,103.2907,Non-residential construction,Sector 5 - Construction ( E)
zero,2038,103.7125,Non-residential construction,Sector 5 - Construction ( E)
zero,2039,104.1298,Non-residential construction,Sector 5 - Construction ( E)
zero,2040,104.3686,Non-residential construction,Sector 5 - Construction ( E)
zero,2041,104.7985,Non-residential construction,Sector 5 - Construction ( E)
zero,2042,105.1973,Non-residential construction,Sector 5 - Construction ( E)
zero,2043,105.5565,Non-residential construction,Sector 5 - Construction ( E)
zero,2044,105.8747,Non-residential construction,Sector 5 - Construction ( E)
zero,2045,106.1537,Non-residential construction,Sector 5 - Construction ( E)
zero,2046,106.3978,Non-residential construction,Sector 5 - Construction ( E)
zero,2047,106.6073,Non-residential construction,Sector 5 - Construction ( E)
zero,2048,106.7848,Non-residential construction,Sector 5 - Construction ( E)
zero,2049,106.9319,Non-residential construction,Sector 5 - Construction ( E)
zero,2050,107.0471,Non-residential construction,Sector 5 - Construction ( E)
zero,2051,107.159,Non-residential construction,Sector 5 - Construction ( E)
zero,2020,86.2437,Civil engineering,Sector 5 - Construction ( E)
zero,2021,80.5647,Civil engineering,Sector 5 - Construction ( E)
zero,2022,85.9272,Civil engineering,Sector 5 - Construction ( E)
zero,2023,89.4251,Civil engineering,Sector 5 - Construction ( E)
zero,2024,94.9347,Civil engineering,Sector 5 - Construction ( E)
zero,2025,100.3183,Civil engineering,Sector 5 - Construction ( E)
zero,2026,100.7577,Civil engineering,Sector 5 - Construction ( E)
zero,2027,100.9919,Civil engineering,Sector 5 - Construction ( E)
zero,2028,101.3433,Civil engineering,Sector 5 - Construction ( E)
zero,2029,101.7647,Civil engineering,Sector 5 - Construction ( E)
zero,2030,102.2301,Civil engineering,Sector 5 - Construction ( E)
zero,2031,102.7267,Civil engineering,Sector 5 - Construction ( E)
zero,2032,103.2431,Civil engineering,Sector 5 - Construction ( E)
zero,2033,103.7715,Civil engineering,Sector 5 - Construction ( E)
zero,2034,104.3052,Civil engineering,Sector 5 - Construction ( E)
zero,2035,104.8407,Civil engineering,Sector 5 - Construction ( E)
zero,2036,105.3745,Civil engineering,Sector 5 - Construction ( E)
zero,2037,105.905,Civil engineering,Sector 5 - Construction ( E)
zero,2038,106.4333,Civil engineering,Sector 5 - Construction ( E)
zero,2039,106.9578,Civil engineering,Sector 5 - Construction ( E)
zero,2040,107.3135,Civil engineering,Sector 5 - Construction ( E)
zero,2041,107.8406,Civil engineering,Sector 5 - Construction ( E)
zero,2042,108.3383,Civil engineering,Sector 5 - Construction ( E)
zero,2043,108.7968,Civil engineering,Sector 5 - Construction ( E)
zero,2044,109.2125,Civil engineering,Sector 5 - Construction ( E)
zero,2045,109.5866,Civil engineering,Sector 5 - Construction ( E)
zero,2046,109.9229,Civil engineering,Sector 5 - Construction ( E)
zero,2047,110.22,Civil engineering,Sector 5 - Construction ( E)
zero,2048,110.479,Civil engineering,Sector 5 - Construction ( E)
zero,2049,110.7004,Civil engineering,Sector 5 - Construction ( E)
zero,2050,110.8819,Civil engineering,Sector 5 - Construction ( E)
zero,2051,111.0495,Civil engineering,Sector 5 - Construction ( E)
zero,2020,706.0861,Construction services,Sector 5 - Construction ( E)
zero,2021,682.038,Construction services,Sector 5 - Construction ( E)
zero,2022,678.4175,Construction services,Sector 5 - Construction ( E)
zero,2023,688.3122,Construction services,Sector 5 - Construction ( E)
zero,2024,712.7799,Construction services,Sector 5 - Construction ( E)
zero,2025,739.4927,Construction services,Sector 5 - Construction ( E)
zero,2026,750.636,Construction services,Sector 5 - Construction ( E)
zero,2027,762.2286,Construction services,Sector 5 - Construction ( E)
zero,2028,773.4398,Construction services,Sector 5 - Construction ( E)
zero,2029,784.4972,Construction services,Sector 5 - Construction ( E)
zero,2030,795.4055,Construction services,Sector 5 - Construction ( E)
zero,2031,806.1723,Construction services,Sector 5 - Construction ( E)
zero,2032,816.7901,Construction services,Sector 5 - Construction ( E)
zero,2033,827.2474,Construction services,Sector 5 - Construction ( E)
zero,2034,837.533,Construction services,Sector 5 - Construction ( E)
zero,2035,847.6397,Construction services,Sector 5 - Construction ( E)
zero,2036,857.5605,Construction services,Sector 5 - Construction ( E)
zero,2037,867.2931,Construction services,Sector 5 - Construction ( E)
zero,2038,876.8477,Construction services,Sector 5 - Construction ( E)
zero,2039,886.2238,Construction services,Sector 5 - Construction ( E)
zero,2040,895.1224,Construction services,Sector 5 - Construction ( E)
zero,2041,903.854,Construction services,Sector 5 - Construction ( E)
zero,2042,912.3359,Construction services,Sector 5 - Construction ( E)
zero,2043,920.4974,Construction services,Sector 5 - Construction ( E)
zero,2044,928.2764,Construction services,Sector 5 - Construction ( E)
zero,2045,935.6403,Construction services,Sector 5 - Construction ( E)
zero,2046,942.584,Construction services,Sector 5 - Construction ( E)
zero,2047,949.059,Construction services,Sector 5 - Construction ( E)
zero,2048,955.0429,Construction services,Sector 5 - Construction ( E)
zero,2049,960.5128,Construction services,Sector 5 - Construction ( E)
zero,2050,965.4391,Construction services,Sector 5 - Construction ( E)
zero,2051,969.8814,Construction services,Sector 5 - Construction ( E)
zero,2020,390.5107,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2021,358.1711,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2022,368.7125,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2023,376.9306,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2024,389.3098,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2025,402.5163,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2026,411.1494,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2027,418.4112,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2028,425.9598,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2029,433.5617,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2030,441.1856,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2031,448.827,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2032,456.4843,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2033,464.1552,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2034,471.8358,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2035,479.5268,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2036,487.2306,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2037,494.9493,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2038,502.6958,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2039,510.4761,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2040,518.529,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2041,526.0928,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2042,533.7629,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2043,541.4893,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2044,549.2265,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2045,556.9652,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2046,564.6991,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2047,572.4109,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2048,580.0941,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2049,587.7417,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2050,595.3473,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2051,602.943,Wholesale trade services,Sector 6 - Wholesale trade (F)
zero,2020,1498.2909,Retail trade services,Sector 7 - Retail trade (G)
zero,2021,1392.2371,Retail trade services,Sector 7 - Retail trade (G)
zero,2022,1437.179,Retail trade services,Sector 7 - Retail trade (G)
zero,2023,1463.4263,Retail trade services,Sector 7 - Retail trade (G)
zero,2024,1494.1575,Retail trade services,Sector 7 - Retail trade (G)
zero,2025,1542.8689,Retail trade services,Sector 7 - Retail trade (G)
zero,2026,1574.6372,Retail trade services,Sector 7 - Retail trade (G)
zero,2027,1601.4983,Retail trade services,Sector 7 - Retail trade (G)
zero,2028,1629.5131,Retail trade services,Sector 7 - Retail trade (G)
zero,2029,1657.7462,Retail trade services,Sector 7 - Retail trade (G)
zero,2030,1686.1281,Retail trade services,Sector 7 - Retail trade (G)
zero,2031,1714.6104,Retail trade services,Sector 7 - Retail trade (G)
zero,2032,1743.1705,Retail trade services,Sector 7 - Retail trade (G)
zero,2033,1771.7814,Retail trade services,Sector 7 - Retail trade (G)
zero,2034,1800.4186,Retail trade services,Sector 7 - Retail trade (G)
zero,2035,1829.068,Retail trade services,Sector 7 - Retail trade (G)
zero,2036,1857.7297,Retail trade services,Sector 7 - Retail trade (G)
zero,2037,1886.4044,Retail trade services,Sector 7 - Retail trade (G)
zero,2038,1915.1242,Retail trade services,Sector 7 - Retail trade (G)
zero,2039,1943.8983,Retail trade services,Sector 7 - Retail trade (G)
zero,2040,1973.6671,Retail trade services,Sector 7 - Retail trade (G)
zero,2041,2001.5981,Retail trade services,Sector 7 - Retail trade (G)
zero,2042,2029.6891,Retail trade services,Sector 7 - Retail trade (G)
zero,2043,2057.7862,Retail trade services,Sector 7 - Retail trade (G)
zero,2044,2085.7337,Retail trade services,Sector 7 - Retail trade (G)
zero,2045,2113.4786,Retail trade services,Sector 7 - Retail trade (G)
zero,2046,2140.9815,Retail trade services,Sector 7 - Retail trade (G)
zero,2047,2168.1545,Retail trade services,Sector 7 - Retail trade (G)
zero,2048,2194.9489,Retail trade services,Sector 7 - Retail trade (G)
zero,2049,2221.3147,Retail trade services,Sector 7 - Retail trade (G)
zero,2050,2247.2124,Retail trade services,Sector 7 - Retail trade (G)
zero,2051,2272.7287,Retail trade services,Sector 7 - Retail trade (G)
zero,2020,67.0584,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2021,78.9662,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2022,89.4689,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2023,102.4926,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2024,105.2263,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2025,109.9363,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2026,112.5118,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2027,114.2327,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2028,116.0035,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2029,117.7155,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2030,119.3788,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2031,121.0058,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2032,122.6077,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2033,124.193,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2034,125.7662,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2035,127.3298,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2036,128.8874,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2037,130.4404,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2038,131.994,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2039,133.5503,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2040,135.2813,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2041,136.7032,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2042,138.1746,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2043,139.6702,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2044,141.1683,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2045,142.6602,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2046,144.1395,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2047,145.597,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2048,147.026,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2049,148.4198,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2050,149.7729,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2051,151.0777,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2020,712.862,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2021,659.4497,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2022,693.4059,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2023,697.587,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2024,708.4579,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2025,741.8874,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2026,760.2268,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2027,780.6834,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2028,801.0093,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2029,821.4782,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2030,842.043,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2031,862.7042,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2032,883.4682,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2033,904.3371,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2034,925.3102,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2035,946.3847,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2036,967.5654,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2037,988.8512,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2038,1010.2626,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2039,1031.8039,Restaurant and food services,Sector 8 - Accommodation & food services (H)
